mid,aid
51939,19499
51939,22298
51939,22299
51939,22300
51939,1459790
51939,1451676
51991,81761
51991,81762
51991,81763
51991,81764
51991,81765
51991,81766
51991,81767
51991,7596
51991,7597
51991,81768
51991,81769
51991,81770
51991,81771
51991,81772
52005,38774
52005,38775
52005,38776
52005,38777
52005,38778
52005,28954
52005,6411
52005,38779
52005,38781
52005,1485713
52005,10413
52005,10413
52005,1485714
52005,928371
52005,76203
52005,928371
52009,4956
52016,71871
52016,84736
52016,82798
52033,40199
52033,97471
52033,30969
52033,97472
52033,96427
52037,1963
52037,35530
52037,9245
52037,19378
52037,1963
52037,10907
52037,998
52037,19058
52037,62529
52037,24823
52042,1317618
52042,9123
52042,38956
52042,1317618
52042,40752
52042,1331975
52042,59396
52042,1324462
52042,10491
52042,9119
52042,18904
52042,56915
52042,851
52042,8677
52042,56916
52042,56917
52042,10491
52042,19638
52042,43709
52042,3923
52042,211045
52042,4562
52042,16680
52042,16681
52042,1403777
52042,1403779
52042,1403780
52042,1403781
52042,1403782
52042,1403783
52042,1403784
52042,1403785
52042,1403786
52042,1403787
52042,1403788
52042,1403789
52042,1403790
52042,12761
52042,16683
52042,11350
52042,1393119
52042,1403797
52042,1403798
52042,1398920
52042,1340117
52042,1403800
52042,1403875
52042,229814
52042,1403876
52042,16688
52042,1377503
52042,1377503
52042,76276
52042,1403883
52042,1403885
52042,1403892
52042,1403893
52042,1403894
52042,1403895
52042,1403899
52042,1403900
52042,1403901
52042,1403902
52042,1403905
52042,1403910
52042,1128422
52078,72496
52088,53964
52088,53965
52088,53966
52088,53967
52088,53968
52101,5026
52101,5026
52101,117836
52104,120226
52104,120226
52104,120226
52104,1493010
52104,1493011
52104,1493012
52104,545097
52104,1493013
52104,1493014
52106,120226
52106,120226
52108,564
52108,564
52108,564
52108,564
52108,1350804
52108,564
52153,16745
52170,55520
52170,55520
52173,32134
52173,1044005
52173,1044005
52180,17520
52180,36525
52180,17520
52180,41968
52180,63124
52180,17625
52180,71778
52180,2423
52180,19379
52180,72006
52180,30636
52180,1267834
52180,17536
52182,99710
52189,18823
52189,41902
52189,18823
52189,41909
52189,18831
52189,41910
52189,41911
52189,41912
52189,1560
52199,85637
52199,85638
52199,85637
52202,50300
52202,20097
52202,111215
52202,11442
52202,5467
52202,10149
52202,50300
52202,2087
52227,84692
52227,84692
52227,84348
52227,932180
52227,1451798
52227,57077
52227,1451799
52227,1451800
52227,1346142
52227,25143
52227,2116
52227,143639
52227,13064
52227,1593
52237,46712
52237,13971
52237,46713
52241,2199
52241,2199
52241,4507
52241,4504
52241,50459
52241,21635
52241,8701
52241,10685
52241,54239
52241,2212
52241,21039
52241,17766
52241,51557
52241,1213
52241,2199
52245,60924
52245,60922
52245,60926
52245,60923
52245,22302
52245,28635
52245,11655
52245,60928
52245,60931
52245,60929
52245,60932
52245,10572
52245,14377
52245,53811
52245,8274
52245,7237
52245,2447
52245,60935
52245,60933
52245,60934
52245,8222
52245,1919
52245,7399
52245,9646
52245,60937
52265,79967
52265,79968
52265,79969
52265,79967
52265,79967
52265,76327
52265,79970
52265,79971
52265,79972
52265,79973
52265,79967
52265,79974
52265,79975
52279,52112
52279,67354
52279,9778
52279,20822
52279,356
52279,18276
52283,2042
52283,18617
52283,2044
52283,22039
52283,22038
52283,21962
52283,2953
52283,37162
52283,62739
52283,1091
52283,24
52283,6348
52283,1316543
52285,11402
52285,11403
52285,11403
52285,11402
52285,56976
52285,42306
52285,54599
52285,12228
52285,11004
52285,63530
52285,63531
52285,63532
52285,63533
52285,63529
52285,63534
52285,63536
52285,63535
52285,1213162
52287,16842
52287,16843
52287,16844
52287,1455462
52287,1447370
52287,1452489
52287,1451682
52287,1455461
52287,1447483
52287,1447423
52287,1397792
52287,1447503
52287,1447497
52287,1447357
52287,1460602
52287,1460602
52299,109822
52299,978711
52319,50739
52319,21228
52319,32495
52319,99471
52319,98780
52319,98779
52319,1367073
52319,1430397
52319,16595
52319,402454
52319,50750
52319,37789
52319,5492
52321,77458
52321,80701
52321,77458
52321,5553
52321,2483
52321,3987
52321,1262
52321,34858
52321,1001708
52321,1012801
52321,8527
52321,1269670
52321,1269671
52321,1269672
52321,1269673
52321,31618
52321,1269674
52321,1269675
52321,1269676
52321,1269677
52321,23788
52321,1269678
52321,23784
52321,1015492
52321,936194
52321,1269679
52321,92336
52321,2487
52321,1318463
52326,31497
52326,88873
52326,1363010
52328,4249
52328,2073
52328,26192
52328,960
52328,2071
52328,141570
52328,2070
52328,26194
52328,1285933
52328,2034
52328,2036
52328,2035
52328,1346934
52352,8500
52352,13802
52352,14646
52356,1128
52356,17785
52356,17786
52356,17791
52356,17792
52356,3311
52356,17793
52356,17794
52356,17795
52356,17785
52356,17797
52356,17798
52356,17799
52356,6891
52356,17800
52356,17801
52356,6895
52356,17802
52356,17803
52356,11227
52356,1177771
52365,62531
52365,231876
52365,1070104
52365,73395
52365,1070105
52365,62956
52365,23397
52365,1966
52365,20507
52365,19058
52375,60188
52375,60185
52375,60186
52375,284
52375,6048
52375,60190
52375,60189
52375,60187
52375,5325
52375,5306
52375,16425
52375,4232
52375,1225
52375,17635
52375,60192
52375,60191
52375,5327
52375,15426
52375,39594
52375,4190
52375,60193
52375,60194
52378,10601
52378,93631
52378,10601
52413,10316
52413,10316
52413,15191
52413,144459
52413,213340
52418,65634
52418,23945
52418,62461
52418,24531
52418,66852
52418,66853
52418,66854
52418,66855
52418,35906
52418,23978
52418,23945
52424,57641
52424,57640
52424,31892
52427,236470
52427,236470
52435,100888
52435,113285
52435,65705
52435,1093241
52435,1063863
52443,227555
52443,590923
52443,1021197
52443,1021196
52443,122987
52443,122512
52443,80938
52443,1123061
52443,1123062
52443,1123063
52443,26756
52443,1123064
52443,1123065
52443,1123066
52443,1123067
52443,1123068
52443,1123069
52443,1123070
52443,1123071
52443,590303
52443,90138
52443,1123072
52443,1123073
52443,1457644
52448,3974
52448,9747
52448,3974
52448,19467
52448,403
52456,15890
52456,52000
52456,52001
52456,52004
52456,8576
52456,19464
52458,40256
52458,54248
52458,20977
52458,54249
52458,54250
52458,54251
52458,8858
52458,54252
52458,17767
52458,17749
52458,42633
52458,57601
52458,3965
52458,1034748
52458,60283
52458,60284
52458,1345635
52460,29922
52460,20294
52460,22558
52460,20206
52460,20207
52460,29922
52460,8375
52460,20208
52460,69253
52460,1067252
52460,66992
52460,6042
52460,58066
52460,899
52460,62857
52460,62858
52460,78981
52460,29926
52460,6057
52460,1314456
52460,1314457
52462,74341
52462,74339
52462,74341
52462,74339
52462,1447382
52462,1447343
52462,1128341
52462,1457207
52462,1457209
52462,1457210
52462,1457211
52462,1457212
52462,1457213
52462,1457214
52462,1457215
52462,1453589
52462,1457216
52462,1457217
52462,1457218
52462,1457219
52462,1457220
52462,1447499
52462,1459544
52462,1447427
52462,1447545
52462,1397793
52462,1397793
52462,1459563
52462,1215656
52462,1462615
52462,1469852
52489,30252
52495,140354
52495,6939
52495,7630
52495,6939
52495,737
52528,793
52528,37500
52528,793
52528,150340
52545,86035
52545,86035
52548,58667
52548,58667
52551,58797
52551,82578
52561,71056
52570,106239
52572,6593
52572,1723
52572,142432
52579,16919
52579,16920
52579,16928
52579,16929
52579,16930
52579,16931
52579,16932
52579,16933
52579,11714
52579,16934
52579,16919
52579,1175849
52579,1175850
52581,146873
52583,124688
52583,58101
52589,5045
52589,67054
52589,96358
52591,5696
52591,17205
52591,17206
52591,17207
52591,6895
52591,17208
52591,17209
52591,17210
52591,17211
52591,17212
52591,11099
52591,17213
52604,29378
52604,48137
52604,17812
52604,50139
52604,8320
52604,50140
52604,17816
52604,3965
52604,54777
52604,1034748
52604,54776
52604,65755
52604,53182
52604,36624
52604,1492934
52606,4018
52606,6373
52606,59853
52606,59848
52606,59851
52606,20065
52606,59854
52606,59855
52606,15729
52606,59856
52606,43398
52606,45846
52606,2325
52606,59857
52606,59858
52606,59859
52606,59861
52606,20181
52606,59848
52617,150975
52617,150975
52634,81285
52634,30520
52634,141611
52634,89084
52634,141612
52634,7646
52634,30104
52634,7648
52634,1552
52641,1207690
52641,939330
52641,1366127
52641,584527
52644,21271
52644,11877
52644,112521
52644,65736
52644,60157
52644,1324453
52644,41671
52644,64783
52644,7227
52644,64784
52644,64785
52644,2214
52644,59932
52644,13061
52644,3115
52660,44763
52660,44763
52666,6011
52666,6011
52666,6098
52666,20451
52666,6027
52666,20452
52666,6032
52666,20453
52666,20454
52666,6101
52666,20455
52668,30368
52668,30368
52672,63589
52672,63592
52672,63591
52672,63593
52672,63594
52672,40806
52672,62954
52672,63598
52672,63595
52672,63596
52672,63597
52672,63599
52672,466
52672,45057
52672,63600
52672,63604
52672,63602
52672,63601
52672,63603
52672,63605
52672,63589
52690,64114
52690,96725
52690,121090
52690,588093
52690,588094
52690,34227
52690,117774
52690,34438
52694,16356
52694,16357
52694,16359
52694,16360
52694,2236
52694,2238
52694,16361
52694,16362
52694,16363
52694,16364
52694,16365
52694,16366
52694,16367
52694,16368
52694,16369
52694,16370
52694,16371
52694,16347
52694,16372
52694,16463
52694,16358
52709,83281
52709,87908
52709,590922
52709,551482
52709,1311595
52712,59248
52712,59249
52712,59250
52712,3893
52712,4507
52712,4504
52712,5625
52712,21635
52712,63984
52712,7229
52712,10832
52712,10852
52715,62658
52715,74355
52715,74356
52715,74357
52717,83985
52717,83985
52717,1001895
52717,10999
52717,5912
52717,56786
52717,21351
52717,1087623
52717,62743
52717,62484
52717,138900
52717,138900
52717,1412733
52717,1412734
52717,1412735
52717,1412736
52717,1412737
52717,1402733
52717,1391707
52717,1412738
52717,1391713
52717,1412739
52717,1399061
52717,1370949
52717,1392131
52717,106962
52717,1400093
52717,1380479
52717,1392131
52717,1378697
52717,1338374
52717,1408316
52717,91094
52717,91095
52717,1412741
52717,1411234
52717,1412742
52717,1412742
52717,1410554
52717,1412743
52717,75507
52717,589294
52717,1391731
52717,1412744
52717,1412745
52717,63559
52717,1391731
52717,1402900
52717,1412746
52717,1395243
52717,1412747
52717,1412748
52717,1412749
52717,1412750
52717,1412751
52717,1412752
52717,1401305
52717,1412753
52717,1412754
52717,1412755
52717,1402906
52717,1412756
52717,1412757
52717,1412758
52717,1412760
52722,7623
52722,7626
52722,7627
52722,7628
52722,7624
52722,7630
52722,7625
52722,10570
52722,10850
52722,7624
52722,9341
52722,19155
52722,7712
52722,19156
52722,6410
52722,13304
52722,11411
52722,19157
52722,11386
52722,19158
52722,1451676
52724,323
52724,323
52724,27
52730,219959
52730,223236
52730,1216184
52742,40199
52742,8619
52742,120312
52742,30295
52742,4123
52742,30258
52742,3486
52767,10781
52773,130817
52773,1385919
52773,130817
52773,1385920
52773,1385921
52773,227218
52773,1385922
52773,1385923
52773,1385924
52773,1385925
52773,1385926
52773,35145
52773,1000467
52773,1385927
52773,1385928
52773,1385930
52773,1385931
52773,1385933
52773,1385935
52781,25645
52781,25645
52781,63692
52781,93076
52781,93073
52781,93077
52781,25646
52784,87203
52784,87203
52796,20657
52804,230335
52806,1414
52806,1416
52806,608
52806,40454
52806,1417
52806,119236
52806,19598
52806,19603
52806,119237
52806,119238
52806,119239
52806,119240
52806,1415
52806,1414
52813,14227
52813,50568
52813,50568
52813,19395
52813,8502
52813,8503
52813,14647
52813,103654
52813,1099118
52813,3358
52813,33225
52831,44765
52831,19266
52831,19266
52838,17735
52838,17735
52845,21415
52845,74680
52845,56452
52858,93136
52865,89395
52867,130816
52867,121357
52867,121358
52872,150975
52872,150975
52885,40335
52885,40333
52885,40336
52885,40337
52885,40338
52885,40340
52885,1697
52885,40341
52885,40342
52885,40343
52885,40344
52885,40333
52885,40334
52885,582610
52891,152111
52891,1374940
52891,1374941
52891,1374942
52913,14674
52913,1152714
52913,115553
52913,139318
52913,149337
52922,26959
52922,26959
52922,137613
52927,69759
52929,71082
52929,71085
52929,71086
52929,71087
52938,72225
52938,1112442
52938,60220
52942,20026
52942,120226
52942,20026
52942,120226
52942,100021
52942,100026
52950,23431
52950,23432
52950,23434
52950,23435
52950,23436
52950,23437
52950,23438
52950,29829
52950,29830
52950,29831
52950,29851
52950,29852
52950,23430
52950,23430
52950,107720
52952,70520
52952,53896
52952,70522
52952,62955
52952,70523
52952,70524
52952,70525
52952,465
52952,55418
52952,70526
52952,56021
52952,31437
52952,70520
52952,3081
52956,130561
52956,66053
52956,66772
52956,63574
52956,240150
52956,240150
52967,98
52967,98
52967,19947
52967,19948
52967,19949
52967,19950
52967,19951
52967,19952
52967,19953
52967,19954
52967,19955
52967,933333
52973,41039
52973,41039
52973,41039
52973,41076
52973,3184
52973,41077
52973,6389
52973,6742
52973,41079
52973,41080
52973,41081
52973,38022
52973,41082
52973,41084
52973,54734
52973,19274
52973,84848
52975,29205
52975,29206
52975,29207
52975,29208
52975,17219
52975,29209
52975,29210
52975,29211
52975,10367
52975,29207
52975,29214
52975,29215
52975,29216
52975,29217
52975,29218
52975,29219
52975,20739
52975,11708
52975,29213
52980,55403
52980,55404
52980,2240
52995,62410
52995,62410
53000,17597
53000,17598
53000,960
53000,2034
53000,2036
53000,2070
53000,2071
53000,17599
53000,17600
53000,2035
53000,17603
53000,17608
53000,17597
53000,17609
53000,1327443
53000,26193
53000,26194
53000,61936
53000,1327448
53000,2635
53000,17603
53000,970875
53000,1338277
53000,1394001
53000,17428
53000,1394002
53000,40814
53000,40810
53000,40810
53000,117240
53000,1394003
53000,1394004
53000,1335879
53000,1394008
53000,1394009
53000,1394010
53000,1394011
53000,1394013
53000,1394014
53000,1394015
53000,1337415
53000,1394018
53000,1394021
53000,1394023
53000,1337417
53000,1394026
53000,1394027
53000,1394029
53000,1394033
53000,1394036
53000,141358
53000,1394040
53000,1394041
53000,1388897
53000,1388897
53000,1394043
53000,40812
53000,1394050
53000,1394052
53000,75087
53000,1394056
53002,1201
53002,1460672
53022,62410
53022,35357
53022,46318
53022,46323
53022,68591
53022,26731
53024,115893
53038,9049
53038,29618
53038,555902
53038,9057
53038,9058
53038,9062
53038,9064
53038,27969
53046,3027
53046,3027
53046,61822
53046,4020
53046,13672
53046,23905
53046,61824
53046,20758
53046,36623
53046,57902
53046,61825
53046,61827
53046,61826
53046,15365
53046,61824
53046,1333756
53046,1402545
53046,1325353
53046,1400809
53046,95837
53046,1403561
53046,1422868
53046,15434
53046,565192
53046,14385
53046,61838
53046,1423017
53046,1408357
53046,62029
53046,1423018
53046,1423019
53046,1423020
53052,97205
53052,97205
53052,143026
53066,14353
53066,17665
53066,133852
53066,113702
53066,2916
53066,13338
53066,8514
53066,118254
53066,7511
53084,552978
53121,12098
53121,12099
53121,12100
53121,12101
53121,12105
53121,5524
53121,12106
53121,5553
53121,1589
53121,12071
53121,574003
53121,12107
53121,69420
53121,1460608
53121,1463182
53123,45117
53123,45118
53123,45119
53123,45120
53123,45121
53123,45122
53123,45123
53123,45124
53123,45125
53123,45117
53123,45127
53123,45126
53125,1704
53125,1705
53125,1706
53125,770
53125,2444
53125,2446
53125,2445
53125,2447
53125,2448
53125,947
53125,120
53125,1721
53125,1722
53125,2215
53125,3311
53125,1226
53125,553
53125,4032
53125,4033
53125,4034
53125,406204
53125,146439
53127,15175
53127,72638
53127,61088
53127,62511
53127,72640
53127,5357
53127,61090
53127,72641
53127,62238
53127,16831
53127,6041
53127,40511
53127,72643
53127,72638
53129,3028
53129,3028
53129,3029
53129,1269
53129,7847
53129,3029
53129,10851
53129,23969
53129,21120
53129,6044
53129,7848
53129,8706
53131,19656
53131,19656
53131,19657
53131,19658
53131,19659
53131,2483
53131,19660
53131,19661
53131,13585
53131,19662
53131,10421
53131,19663
53131,7623
53131,11359
53131,40834
53131,40383
53131,21004
53131,1317128
53131,1460672
53131,1458588
53131,1407339
53131,113853
53131,1419119
53133,19012
53138,2388
53138,71527
53138,64157
53140,56151
53140,64157
53140,1492541
53140,56095
53140,62684
53140,62686
53140,11468
53140,22057
53140,68393
53140,6052
53140,10819
53143,91343
53143,91343
53152,5030
53152,41705
53152,41704
53152,88644
53152,7305
53152,99726
53152,41704
53152,41705
53152,1000532
53152,1000493
53154,101515
53154,369420
53154,436621
53154,592983
53161,10099
53161,43561
53161,10099
53161,43562
53161,41288
53161,43563
53161,43565
53161,43566
53161,43569
53161,43570
53161,10107
53161,37930
53161,10108
53183,63571
53183,66769
53183,77703
53183,413598
53189,55934
53189,55934
53189,55939
53189,55940
53189,7248
53189,55941
53207,8162
53207,17211
53207,32197
53207,17209
53207,8162
53207,1999
53207,23464
53207,2624
53207,23811
53207,9004
53207,32200
53207,32201
53207,12707
53207,18250
53207,18250
53207,2033
53207,17210
53226,32375
53226,5811
53226,32375
53226,1342813
53226,5812
53226,5810
53280,35582
53280,62680
53280,35973
53280,60864
53280,60623
53280,62683
53280,62682
53280,62684
53280,19697
53280,5140
53280,62685
53280,35581
53280,50081
53280,56535
53280,56537
53280,62686
53280,23828
53280,2625
53280,15541
53280,19692
53280,62689
53280,62687
53280,62688
53280,62690
53280,22011
53280,62695
53280,62680
53282,921570
53318,32251
53318,32250
53318,32250
53318,32257
53318,32258
53318,32259
53318,32263
53318,32260
53318,32265
53318,73517
53318,73518
53318,73520
53318,73521
53318,73523
53318,73524
53318,73519
